StudentID,Sex,Date,Subject,Grade,Attendence,pred_grade
325,M,2012-02,gsi015,18,18,36.04690061019081
325,M,2013-02,gsi015,0,42,0.0
438,M,2017-02,ggi005,61,4,57.8205460625901
362,M,2012-02,gsi015,25,4,57.8205460625901
362,M,2013-01,gsi015,67,7,71.137673992674
43,M,2011-01,gsi014,37,4,57.8205460625901
444,M,2017-02,ggi005,42,6,49.16308781137546
327,F,2011-02,gsi014,37,16,35.99238231499857
428,M,2017-02,ggi005,11,24,13.48807045895281
506,M,2015-02,gsi015,64,4,57.8205460625901
472,M,2015-02,gsi015,71,6,49.16308781137546
481,M,2015-02,gsi015,77,4,57.8205460625901
44,M,2011-01,gsi014,39,6,49.16308781137546
445,M,2017-02,ggi005,62,6,49.16308781137546
422,M,2017-02,ggi005,7,20,13.804909534909536
439,M,2017-02,ggi005,1,24,13.48807045895281
423,M,2017-02,ggi005,7,8,49.73118208489337
413,F,2017-02,ggi017,0,39,12.229615384615386
628,F,2011-02,gsi005,60,10,48.77984440629432
628,F,2014-01,gsi015,13,30,8.961982461982462
628,F,2015-01,gsi015,0,60,0.0
628,F,2013-02,gsi015,0,28,11.698275058275057
570,M,2013-02,gsi005,27,4,57.8205460625901
570,M,2011-02,gsi005,33,12,40.342442718101715
570,M,2014-02,gsi015,0,38,5.790912092293672
630,M,2011-02,gsi005,60,2,56.44101846975955
630,M,2014-01,gsi015,60,6,49.16308781137546
630,M,2013-01,gsi015,25,6,49.16308781137546
630,M,2013-02,gsi015,36,8,49.73118208489337
572,M,2013-02,gsi005,10,32,9.664166666666665
572,M,2011-02,gsi005,24,14,39.286198151055295
28,M,2011-01,gsi014,35,0,60.08045323548604
28,M,2011-02,gsi014,64,4,57.8205460625901
30,M,2011-01,gsi014,47,2,56.44101846975955
30,M,2011-02,gsi014,88,4,57.8205460625901
84,M,2016-02,gsi015,35,14,39.286198151055295
84,M,2012-02,gsi015,10,16,35.99238231499857
84,M,2013-01,gsi015,10,44,4.0
626,M,2011-02,gsi005,60,18,36.04690061019081
626,M,2013-02,gsi015,60,14,39.286198151055295
322,M,2011-02,gsi014,22,6,49.16308781137546
322,M,2012-02,gsi015,0,72,1.8
322,M,2013-02,gsi015,2,24,13.48807045895281
477,F,2015-02,gsi015,82,0,60.08045323548604
485,M,2015-02,gsi015,78,0,60.08045323548604
511,M,2015-02,gsi015,78,0,60.08045323548604
469,M,2015-02,gsi015,65,2,56.44101846975955
119,M,2016-02,gsi015,0,30,8.961982461982462
119,M,2015-02,gsi015,21,20,13.804909534909536
470,M,2015-02,gsi015,70,18,36.04690061019081
32,M,2011-01,gsi014,44,0,60.08045323548604
418,F,2017-02,ggi005,15,6,49.16308781137546
434,F,2017-02,ggi005,65,4,57.8205460625901
33,M,2011-01,gsi014,71,6,49.16308781137546
35,M,2011-01,gsi014,60,0,60.08045323548604
354,F,2012-02,gsi015,53,4,57.8205460625901
354,F,2011-02,gsi005,60,0,60.08045323548604
354,F,2013-01,gsi015,60,2,56.44101846975955
631,M,2011-02,gsi005,22,26,21.692178932178933
357,M,2012-02,gsi015,0,48,5.8376190476190475
357,M,2011-02,gsi005,100,2,56.44101846975955
357,M,2013-01,gsi015,0,72,1.8
866,M,2009-01,gem03,60,0,60.08045323548604
355,M,2012-02,gsi015,95,6,49.16308781137546
355,M,2015-02,gsi037,81,2,56.44101846975955
355,M,2011-02,gsi005,60,8,49.73118208489337
403,M,2017-02,ggi017,16,10,48.77984440629432
629,M,2011-02,gsi005,70,2,56.44101846975955
629,M,2013-01,gsi015,72,14,39.286198151055295
813,M,2015-01,gsi015,21,16,35.99238231499857
813,M,2013-01,gsi005,60,0,60.08045323548604
854,M,2013-01,gsi015,60,12,40.342442718101715
649,M,2011-02,gsi005,60,6,49.16308781137546
62,M,2011-01,gsi014,61,0,60.08045323548604
335,M,2011-02,gsi014,44,6,49.16308781137546
394,M,2012-02,gsi015,91,0,60.08045323548604
394,M,2011-02,gsi005,60,0,60.08045323548604
336,M,2011-02,gsi014,53,16,35.99238231499857
646,F,2011-02,gsi005,63,4,57.8205460625901
786,M,2014-01,gsi015,14,16,35.99238231499857
786,M,2013-01,gsi005,60,0,60.08045323548604
63,M,2011-01,gsi014,30,2,56.44101846975955
63,M,2011-02,gsi014,60,4,57.8205460625901
645,M,2011-02,gsi005,60,12,40.342442718101715
645,M,2013-01,gsi015,71,14,39.286198151055295
801,M,2014-01,gsi015,0,14,39.286198151055295
801,M,2013-01,gsi005,35,22,12.690305250305249
338,F,2011-02,gsi014,72,14,39.286198151055295
647,F,2011-02,gsi005,41,0,60.08045323548604
647,F,2014-01,gsi015,67,4,57.8205460625901
647,F,2013-01,gsi015,3,36,4.983174603174602
647,F,2013-02,gsi015,4,12,40.342442718101715
67,F,2011-01,gsi014,21,6,49.16308781137546
67,F,2011-02,gsi014,52,8,49.73118208489337
395,M,2012-02,gsi015,50,4,57.8205460625901
395,M,2011-02,gsi005,60,4,57.8205460625901
395,M,2013-01,gsi015,61,8,49.73118208489337
782,M,2014-01,gsi015,68,12,40.342442718101715
782,M,2013-01,gsi005,69,6,49.16308781137546
392,M,2012-02,gsi015,63,4,57.8205460625901
392,M,2011-02,gsi005,66,4,57.8205460625901
393,M,2012-02,gsi015,34,8,49.73118208489337
393,M,2011-02,gsi005,60,4,57.8205460625901
393,M,2013-02,gsi015,60,2,56.44101846975955
893,M,2009-02,gem03,43,14,39.286198151055295
523,M,2015-02,gsi037,50,12,40.342442718101715
68,M,2011-01,gsi014,46,8,49.73118208489337
68,M,2011-02,gsi014,65,18,36.04690061019081
