StudentID,Sex,Date,Subject,Grade,Attendence,pred_grade
812,F,2013-02,gsi015,20,10,43.55887315883291
980,M,2010-01,inf63,60,4,58.49403950229764
17,F,2009-01,gem03,33,5,45.42595238095238
17,F,2009-02,gem03,60,3,61.34290154290155
528,M,2015-02,gsi037,85,8,82.26857142857143
979,M,2010-01,inf63,60,0,54.533639119402004
372,M,2012-02,gsi015,60,6,55.489641517263635
978,M,2010-01,inf63,60,2,46.289759679940985
591,M,2013-02,gsi005,12,32,8.266666666666667
977,M,2010-01,inf63,0,35,9.922857142857143
5,M,2009-01,gem03,67,0,61.89409798534799
165,M,2009-01,inf63,60,0,54.533639119402004
204,M,2009-01,inf63,65,6,46.987997835497836
1,M,2009-01,gem03,60,18,45.749761904761904
162,M,2009-01,inf63,6,6,46.987997835497836
162,M,2009-02,inf63,86,2,46.289759679940985
205,M,2009-01,inf63,36,20,19.866666666666667
205,M,2009-02,inf63,60,4,58.49403950229764
265,M,2010-02,inf63,72,12,47.696666666666665
14,M,2009-01,gem03,68,0,61.89409798534799
168,M,2009-01,inf63,60,6,46.987997835497836
206,M,2009-01,inf63,32,0,54.533639119402004
206,M,2009-02,inf63,54,0,54.533639119402004
983,M,2010-01,inf63,37,4,58.49403950229764
7,F,2009-01,gem03,47,0,61.89409798534799
7,F,2009-02,gem03,71,7,61.464999999999996
207,M,2009-01,inf63,60,8,38.80537851037851
981,M,2010-01,inf63,35,6,46.987997835497836
157,M,2009-01,inf63,65,0,54.533639119402004
199,M,2009-01,inf63,11,38,20.454761904761902
199,M,2009-02,inf63,61,18,32.63722222222223
763,M,2014-01,gsi005,0,10,44.57619267866636
746,M,2014-01,gsi005,17,10,44.57619267866636
3,M,2009-01,gem03,46,0,61.89409798534799
3,M,2009-02,gem03,70,10,64.44444444444444
774,F,2014-01,gsi005,15,10,44.57619267866636
159,M,2009-01,inf63,12,12,47.696666666666665
202,F,2009-01,inf63,60,18,32.63722222222223
754,M,2014-01,gsi005,1,16,23.636889499389504
878,M,2009-01,gem03,61,0,61.89409798534799
120,F,2016-02,gsi015,51,8,52.25605223080223
83,M,2016-02,gsi015,6,26,18.45
99,M,2016-02,gsi015,0,30,10.383095238095239
749,M,2014-01,gsi005,76,2,57.25812800476755
749,M,2015-01,gsi015,90,6,55.489641517263635
748,M,2014-01,gsi005,9,0,49.49473075488123
86,F,2016-02,gsi015,4,18,35.51038794538795
86,F,2014-01,gsi005,23,6,41.04712933995829
176,F,2009-01,inf63,0,66,0.0
176,F,2010-02,inf63,0,72,0.0
176,F,2010-01,inf63,3,36,10.522857142857143
176,F,2009-02,inf63,0,58,0.0
89,M,2016-02,gsi015,25,4,62.1510829962276
734,M,2014-01,gsi005,7,4,50.207818850067724
769,M,2014-01,gsi005,20,4,50.207818850067724
762,F,2014-01,gsi005,60,0,49.49473075488123
762,F,2015-01,gsi015,75,6,55.489641517263635
273,M,2010-02,inf63,65,10,45.76975354710649
641,M,2011-02,gsi005,23,20,9.746666666666666
884,F,2009-01,gem03,60,0,61.89409798534799
267,F,2010-02,inf63,70,7,58.7472619047619
306,M,2010-02,inf63,78,4,58.49403950229764
306,M,2010-01,gsi014,41,12,46.29261904761905
66,M,2011-01,gsi014,8,12,46.29261904761905
66,M,2010-02,inf63,46,2,46.289759679940985
683,F,2012-02,gsi005,60,4,50.207818850067724
71,M,2011-01,gsi014,0,40,3.87
71,M,2011-02,gsi014,16,32,4.941666666666667
655,F,2012-02,gsi005,24,4,50.207818850067724
655,F,2014-02,gsi015,0,38,0.0
655,F,2014-01,gsi015,0,16,26.61737151737152
1002,F,2010-01,gsi014,60,0,57.604094058676104
64,M,2011-01,gsi014,21,12,46.29261904761905
64,M,2010-02,inf63,10,8,38.80537851037851
863,M,2009-01,gem03,86,2,71.26505772005773
1004,M,2010-01,gsi014,68,0,57.604094058676104
862,M,2009-01,gem03,81,0,61.89409798534799
1003,M,2010-01,gsi014,60,0,57.604094058676104
407,M,2017-02,ggi017,72,2,64.77222222222221
407,M,2016-02,ggi017,40,8,56.75
60,F,2011-01,gsi014,24,10,63.080396825396825
60,F,2010-02,inf63,48,4,58.49403950229764
771,M,2014-01,gsi005,0,28,0.0
658,M,2012-02,gsi005,26,8,42.483148010400335
658,M,2013-01,gsi005,40,16,23.636889499389504
671,M,2012-02,gsi005,61,4,50.207818850067724
671,M,2014-01,gsi015,76,6,55.489641517263635
671,M,2013-02,gsi015,3,15,13.793333333333333
670,F,2012-02,gsi005,5,24,9.586666666666668
691,M,2012-02,gsi005,14,12,41.44494755244756
691,M,2014-01,gsi005,0,38,0.5
656,F,2012-02,gsi005,60,8,42.483148010400335
651,M,2012-02,gsi005,60,4,50.207818850067724
651,M,2014-01,gsi015,4,6,55.489641517263635
301,F,2010-02,inf63,67,2,46.289759679940985
301,F,2010-01,gsi014,41,6,44.032448107448104
1001,M,2010-01,gsi014,79,0,57.604094058676104
57,M,2011-01,gsi014,45,12,46.29261904761905
57,M,2010-02,inf63,16,16,38.49611111111111
57,M,2010-01,gsi014,1,26,22.785000000000004
688,M,2012-02,gsi005,0,72,1.8
302,M,2010-02,inf63,15,8,38.80537851037851
998,F,2010-01,gsi014,83,4,57.95214743589744
997,F,2010-01,gsi014,60,0,57.604094058676104
1000,M,2010-01,gsi014,60,6,44.032448107448104
181,M,2009-01,inf63,0,60,0.0
181,M,2010-01,inf63,0,38,20.454761904761902
181,M,2009-02,inf63,10,46,27.2
999,F,2010-01,gsi014,39,6,44.032448107448104
503,F,2015-02,gsi015,0,22,15.231468253968256
503,F,2014-01,gsi005,0,10,44.57619267866636
996,F,2010-01,gsi014,60,8,55.38188672438673
995,M,2010-01,gsi014,65,4,57.95214743589744
760,M,2014-01,gsi005,13,20,9.746666666666666
650,M,2012-02,gsi005,60,2,57.25812800476755
650,M,2014-01,gsi015,70,4,62.1510829962276
777,M,2014-01,gsi005,0,24,9.586666666666668
758,F,2014-01,gsi005,73,4,50.207818850067724
773,M,2014-01,gsi005,30,12,41.44494755244756
663,M,2012-02,gsi005,70,0,49.49473075488123
663,M,2014-01,gsi015,72,8,52.25605223080223
663,M,2013-02,gsi015,29,4,62.1510829962276
689,M,2012-02,gsi005,87,8,42.483148010400335
689,M,2013-02,gsi015,85,16,26.61737151737152
687,M,2012-02,gsi005,25,22,21.953333333333333
677,M,2012-02,gsi005,60,8,42.483148010400335
353,M,2012-02,gsi015,48,4,62.1510829962276
353,M,2013-01,gsi015,60,8,52.25605223080223
654,M,2012-02,gsi005,60,8,42.483148010400335
690,F,2012-02,gsi005,60,12,41.44494755244756
690,F,2013-02,gsi015,71,18,35.51038794538795
675,F,2012-02,gsi005,80,6,41.04712933995829
279,M,2010-02,inf63,0,24,11.7
278,M,2010-02,inf63,6,38,20.454761904761902
0,M,2009-01,gem03,42,27,19.916666666666664
0,M,2009-02,gem03,43,34,25.408333333333335
888,M,2009-01,gem03,84,0,61.89409798534799
1007,M,2010-01,gsi014,60,4,57.95214743589744
880,M,2009-01,gem03,80,6,60.59214285714286
877,F,2009-01,gem03,60,0,61.89409798534799
316,M,2010-02,inf63,64,2,46.289759679940985
885,M,2009-01,gem03,65,0,61.89409798534799
882,F,2009-01,gem03,66,3,61.34290154290155
285,M,2010-02,inf63,78,12,47.696666666666665
285,M,2010-01,inf63,30,4,58.49403950229764
684,M,2012-02,gsi005,20,6,41.04712933995829
964,M,2010-01,inf63,2,6,46.987997835497836
674,F,2012-02,gsi005,71,0,49.49473075488123
984,M,2010-01,inf63,1,20,19.866666666666667
387,F,2012-02,gsi015,8,16,26.61737151737152
653,M,2012-02,gsi005,71,0,49.49473075488123
653,M,2014-01,gsi015,0,38,0.0
653,M,2013-02,gsi015,41,8,52.25605223080223
660,M,2012-02,gsi005,32,0,49.49473075488123
660,M,2013-01,gsi005,29,2,57.25812800476755
673,M,2012-02,gsi005,12,10,44.57619267866636
976,M,2010-01,inf63,39,10,45.76975354710649
1006,M,2010-01,gsi014,60,0,57.604094058676104
872,M,2009-01,gem03,23,3,61.34290154290155
871,M,2009-01,gem03,90,0,61.89409798534799
1005,M,2010-01,gsi014,61,4,57.95214743589744
314,F,2010-02,inf63,40,10,45.76975354710649
314,F,2011-02,gsi014,61,8,55.38188672438673
875,M,2009-01,gem03,92,2,71.26505772005773
75,M,2011-01,gsi014,23,12,46.29261904761905
75,M,2010-02,inf63,7,2,46.289759679940985
75,M,2011-02,gsi014,60,4,57.95214743589744
868,M,2009-01,gem03,76,3,61.34290154290155
307,M,2010-02,inf63,60,2,46.289759679940985
307,M,2010-01,gsi014,37,14,52.84895104895105
350,M,2012-02,gsi015,25,8,52.25605223080223
350,M,2015-01,gsi015,0,62,0.0
311,M,2010-02,inf63,60,4,58.49403950229764
870,M,2009-01,gem03,51,0,61.89409798534799
870,M,2009-02,gem03,88,11,48.059682539682534
869,M,2009-01,gem03,71,0,61.89409798534799
864,M,2009-01,gem03,93,6,60.59214285714286
867,M,2009-01,gem03,60,0,61.89409798534799
865,M,2009-01,gem03,77,3,61.34290154290155
681,F,2012-02,gsi005,60,4,50.207818850067724
681,F,2013-02,gsi015,0,14,31.787576606400137
665,M,2012-02,gsi005,60,8,42.483148010400335
662,M,2012-02,gsi005,60,10,44.57619267866636
662,M,2014-01,gsi015,64,8,52.25605223080223
662,M,2013-02,gsi015,40,10,43.55887315883291
686,M,2012-02,gsi005,6,6,41.04712933995829
693,M,2012-02,gsi005,12,8,42.483148010400335
652,M,2012-02,gsi005,11,6,41.04712933995829
652,M,2013-01,gsi005,41,12,41.44494755244756
492,M,2015-02,gsi015,50,18,35.51038794538795
492,M,2014-01,gsi015,0,28,6.69595238095238
484,M,2015-02,gsi015,33,12,37.34099125848352
484,M,2015-02,gsi037,92,8,82.26857142857143
484,M,2012-02,gsi005,22,0,49.49473075488123
484,M,2014-02,gsi015,7,12,37.34099125848352
484,M,2014-01,gsi015,5,8,52.25605223080223
962,M,2009-02,gem03,0,0,61.89409798534799
105,F,2016-02,gsi015,80,0,71.19967706313294
557,F,2015-01,gfm015,4,12,26.63840909090909
480,M,2015-02,gsi015,88,4,62.1510829962276
480,M,2014-02,gsi015,33,8,52.25605223080223
81,M,2016-02,gsi015,47,2,62.57671514106808
294,M,2010-02,inf63,86,0,54.533639119402004
108,M,2016-02,gsi015,61,0,71.19967706313294
100,M,2016-02,gsi015,15,16,26.61737151737152
42,M,2011-01,gsi014,24,6,44.032448107448104
42,M,2010-02,inf63,51,4,58.49403950229764
42,M,2011-02,gsi014,66,18,56.666666666666664
961,M,2009-02,gem03,16,18,45.749761904761904
48,F,2011-01,gsi014,35,8,55.38188672438673
48,F,2010-02,inf63,28,6,46.987997835497836
296,M,2010-02,inf63,41,2,46.289759679940985
295,M,2010-02,inf63,28,4,58.49403950229764
368,M,2012-02,gsi015,20,26,18.45
318,M,2011-02,gsi014,90,0,57.604094058676104
319,F,2011-02,gsi014,63,0,57.604094058676104
26,M,2011-01,gsi014,100,10,63.080396825396825
320,M,2011-02,gsi014,61,0,57.604094058676104
92,F,2016-02,gsi015,60,4,62.1510829962276
449,F,2016-02,ggi017,63,14,51.016666666666666
90,M,2016-02,gsi015,44,6,55.489641517263635
102,M,2016-02,gsi015,60,1,66.92151772247361
27,F,2011-01,gsi014,22,12,46.29261904761905
27,F,2010-02,inf63,28,10,45.76975354710649
27,F,2011-02,gsi014,60,12,46.29261904761905
286,F,2010-02,inf63,38,2,46.289759679940985
39,M,2011-01,gsi014,32,14,52.84895104895105
321,M,2011-02,gsi014,60,2,48.44569985569986
291,M,2010-02,inf63,41,0,54.533639119402004
291,M,2011-02,gsi014,66,6,44.032448107448104
966,F,2010-01,inf63,71,0,54.533639119402004
38,M,2011-01,gsi014,10,14,52.84895104895105
38,M,2011-02,gsi014,11,38,11.195
324,M,2011-02,gsi014,28,12,46.29261904761905
288,M,2010-02,inf63,60,0,54.533639119402004
12,M,2009-01,gem03,35,6,60.59214285714286
12,M,2009-02,gem03,62,9,62.0
323,M,2011-02,gsi014,74,12,46.29261904761905
11,M,2009-01,gem03,17,5,45.42595238095238
11,M,2009-02,gem03,71,4,64.71214285714287
23,M,2009-01,gem03,61,2,71.26505772005773
1008,F,2013-02,gsi015,0,40,0.0
20,M,2009-01,gem03,70,3,61.34290154290155
356,F,2012-02,gsi015,62,10,43.55887315883291
356,F,2011-02,gsi005,60,8,42.483148010400335
359,M,2012-02,gsi015,94,18,35.51038794538795
937,M,2009-02,gem03,5,0,61.89409798534799
6,M,2009-01,gem03,62,0,61.89409798534799
633,M,2011-02,gsi005,31,24,9.586666666666668
9,F,2009-01,gem03,78,2,71.26505772005773
326,M,2011-02,gsi014,33,8,55.38188672438673
8,M,2009-01,gem03,0,31,1.175
753,M,2014-01,gsi005,60,9,56.71754385964912
776,M,2014-01,gsi005,82,2,57.25812800476755
732,M,2014-01,gsi005,60,0,49.49473075488123
732,M,2015-01,gsi015,80,8,52.25605223080223
113,M,2016-02,gsi015,5,18,35.51038794538795
113,M,2014-01,gsi005,45,0,49.49473075488123
764,M,2014-01,gsi005,61,10,44.57619267866636
61,F,2011-01,gsi014,14,38,11.195
61,F,2010-02,inf63,46,0,54.533639119402004
61,F,2011-02,gsi014,91,4,57.95214743589744
305,F,2010-02,inf63,42,6,46.987997835497836
303,M,2010-02,inf63,60,4,58.49403950229764
752,M,2014-01,gsi005,0,32,8.266666666666667
56,M,2011-01,gsi014,18,8,55.38188672438673
56,M,2010-02,inf63,3,18,32.63722222222223
300,M,2010-02,inf63,1,18,32.63722222222223
733,M,2014-01,gsi005,0,38,0.5
363,F,2012-02,gsi015,18,28,6.69595238095238
935,M,2009-02,gem03,62,0,61.89409798534799
918,M,2009-02,gem03,76,3,61.34290154290155
934,M,2009-02,gem03,47,11,48.059682539682534
933,M,2009-02,gem03,60,4,64.71214285714287
329,M,2011-02,gsi014,72,6,44.032448107448104
558,F,2015-01,gfm015,5,12,26.63840909090909
104,M,2016-02,gsi015,60,2,62.57671514106808
462,F,2016-02,ggi017,80,10,81.46666666666667
738,M,2014-01,gsi005,66,0,49.49473075488123
738,M,2015-01,gsi015,96,8,52.25605223080223
731,M,2014-01,gsi005,80,2,57.25812800476755
731,M,2015-01,gsi015,96,4,62.1510829962276
741,M,2014-01,gsi005,11,4,50.207818850067724
507,M,2015-02,gsi015,69,12,37.34099125848352
507,M,2014-01,gsi005,60,4,50.207818850067724
766,M,2014-01,gsi005,44,0,49.49473075488123
742,M,2014-01,gsi005,0,28,0.0
328,M,2011-02,gsi014,60,6,44.032448107448104
471,F,2015-02,gsi015,0,48,0.0
471,F,2014-01,gsi005,64,4,50.207818850067724
755,M,2014-01,gsi005,60,2,57.25812800476755
755,M,2015-01,gsi015,68,10,43.55887315883291
51,F,2011-01,gsi014,38,16,42.56838383838384
51,F,2010-02,inf63,6,12,47.696666666666665
51,F,2011-02,gsi014,60,14,52.84895104895105
299,M,2010-02,inf63,60,2,46.289759679940985
49,F,2011-01,gsi014,44,16,42.56838383838384
49,F,2010-02,inf63,17,10,45.76975354710649
49,F,2011-02,gsi014,84,14,52.84895104895105
298,F,2010-02,inf63,25,4,58.49403950229764
298,F,2011-02,gsi014,68,8,55.38188672438673
297,M,2010-02,inf63,47,0,54.533639119402004
759,M,2014-01,gsi005,60,0,49.49473075488123
765,M,2014-01,gsi005,88,4,50.207818850067724
330,M,2011-02,gsi014,55,14,52.84895104895105
922,M,2009-02,gem03,68,3,61.34290154290155
926,F,2009-02,gem03,67,7,61.464999999999996
53,F,2011-01,gsi014,30,16,42.56838383838384
53,F,2010-02,inf63,30,8,38.80537851037851
921,M,2009-02,gem03,30,0,61.89409798534799
919,M,2009-02,gem03,60,0,61.89409798534799
52,F,2011-01,gsi014,60,2,48.44569985569986
52,F,2010-02,inf63,49,0,54.533639119402004
923,M,2009-02,gem03,11,3,61.34290154290155
